fecha_compra,id_producto,total_transacciones
2025-09-25,P056,1
2025-09-25,P060,2
2025-09-25,P073,1
2025-09-25,P074,1
2025-09-25,P075,1
2025-09-25,P076,2
2025-09-25,P079,2
2025-09-25,P084,1
2025-09-26,P002,1
2025-09-26,P004,1
2025-09-26,P009,1
2025-09-26,P010,1
2025-09-26,P011,1
2025-09-26,P018,2
2025-09-26,P024,1
2025-09-26,P029,1
2025-09-26,P039,1
2025-09-26,P052,2
2025-09-26,P055,1
2025-09-26,P056,2
2025-09-26,P057,1
2025-09-26,P059,1
2025-09-26,P060,1
2025-09-26,P063,1
2025-09-26,P068,2
2025-09-26,P071,1
2025-09-26,P072,1
2025-09-26,P074,1
2025-09-26,P075,1
2025-09-26,P076,2
2025-09-26,P078,1
2025-09-26,P080,1
2025-09-26,P086,1
2025-09-26,P087,1
2025-09-26,P093,1
2025-09-27,P002,1
2025-09-27,P010,1
2025-09-27,P014,1
2025-09-27,P016,1
2025-09-27,P017,1
2025-09-27,P018,1
2025-09-27,P025,1
2025-09-27,P027,2
2025-09-27,P028,2
2025-09-27,P029,3
2025-09-27,P039,1
2025-09-27,P052,1
2025-09-27,P057,1
2025-09-27,P059,1
2025-09-27,P060,1
2025-09-27,P063,1
2025-09-27,P068,1
2025-09-27,P071,1
2025-09-27,P072,1
2025-09-27,P078,3
2025-09-27,P079,1
2025-09-27,P089,1
2025-09-28,P002,1
2025-09-28,P010,1
2025-09-28,P011,1
2025-09-28,P014,1
2025-09-28,P016,1
2025-09-28,P017,1
2025-09-28,P018,2
2025-09-28,P025,1
2025-09-28,P027,2
2025-09-28,P028,1
2025-09-28,P031,1
2025-09-28,P037,1
2025-09-28,P038,1
2025-09-28,P039,1
2025-09-28,P051,1
2025-09-28,P052,1
2025-09-28,P057,1
2025-09-28,P059,2
2025-09-28,P063,1
2025-09-28,P070,1
2025-09-28,P076,1
2025-09-28,P080,1
2025-09-28,P081,5
2025-09-28,P084,1
2025-09-28,P086,1
2025-09-28,P087,2
2025-09-28,P089,1
2025-09-29,P002,1
2025-09-29,P003,1
2025-09-29,P009,2
2025-09-29,P010,1
2025-09-29,P011,1
2025-09-29,P013,2
2025-09-29,P015,1
2025-09-29,P016,2
2025-09-29,P018,1
2025-09-29,P021,1
2025-09-29,P024,2
2025-09-29,P027,1
2025-09-29,P028,1
2025-09-29,P029,1
2025-09-29,P031,1
2025-09-29,P032,1
2025-09-29,P038,1
2025-09-29,P039,1
2025-09-29,P040,1
2025-09-29,P044,1
2025-09-29,P048,2
2025-09-29,P052,3
2025-09-29,P058,1
2025-09-29,P060,1
2025-09-29,P068,1
2025-09-29,P070,2
2025-09-29,P071,1
2025-09-29,P075,1
2025-09-29,P078,1
2025-09-29,P080,1
2025-09-29,P085,2
2025-09-29,P087,1
2025-09-29,P089,2
2025-09-30,P002,1
2025-09-30,P004,1
2025-09-30,P007,1
2025-09-30,P010,4
2025-09-30,P013,3
2025-09-30,P017,1
2025-09-30,P018,1
2025-09-30,P031,1
2025-09-30,P032,2
2025-09-30,P040,2
2025-09-30,P048,1
2025-09-30,P052,1
2025-09-30,P055,1
2025-09-30,P058,1
2025-09-30,P070,1
2025-09-30,P072,1
2025-09-30,P076,2
2025-09-30,P079,1
2025-09-30,P081,1
2025-09-30,P084,1
2025-09-30,P086,1
2025-09-30,P089,1
2025-10-01,P002,1
2025-10-01,P007,1
2025-10-01,P009,1
2025-10-01,P015,2
2025-10-01,P021,1
2025-10-01,P024,2
2025-10-01,P028,1
2025-10-01,P031,1
2025-10-01,P032,1
2025-10-01,P038,1
2025-10-01,P044,1
2025-10-01,P048,1
2025-10-01,P053,1
2025-10-01,P056,2
2025-10-01,P057,1
2025-10-01,P058,1
2025-10-01,P059,1
2025-10-01,P066,1
2025-10-01,P071,1
2025-10-01,P074,1
2025-10-01,P078,1
2025-10-01,P081,1
2025-10-01,P084,1
2025-10-01,P086,1
2025-10-02,P011,1
2025-10-02,P013,1
2025-10-02,P014,1
2025-10-02,P015,2
2025-10-02,P018,2
2025-10-02,P021,2
2025-10-02,P024,1
2025-10-02,P033,1
2025-10-02,P037,2
2025-10-02,P038,1
2025-10-02,P039,1
2025-10-02,P040,1
2025-10-02,P048,2
2025-10-02,P052,5
2025-10-02,P053,1
2025-10-02,P057,1
2025-10-02,P058,1
2025-10-02,P063,1
2025-10-02,P068,1
2025-10-02,P070,1
2025-10-02,P072,1
2025-10-02,P075,1
2025-10-02,P076,1
2025-10-02,P079,1
2025-10-02,P087,2
2025-10-02,P089,1
2025-10-02,P093,1
2025-10-03,P002,2
2025-10-03,P004,1
2025-10-03,P009,1
2025-10-03,P011,1
2025-10-03,P015,2
2025-10-03,P016,1
2025-10-03,P017,2
2025-10-03,P025,1
2025-10-03,P040,1
2025-10-03,P051,2
2025-10-03,P059,1
2025-10-03,P060,1
2025-10-03,P063,1
2025-10-03,P071,1
2025-10-03,P072,1
2025-10-03,P073,1
2025-10-03,P074,1
2025-10-03,P076,1
2025-10-03,P078,1
2025-10-03,P084,1
2025-10-03,P089,2
2025-10-03,P093,1
2025-10-04,P007,1
2025-10-04,P009,1
2025-10-04,P010,2
2025-10-04,P014,1
2025-10-04,P016,1
2025-10-04,P025,1
2025-10-04,P029,1
2025-10-04,P051,1
2025-10-04,P059,1
2025-10-04,P063,1
2025-10-04,P070,1
2025-10-04,P071,1
2025-10-04,P073,1
2025-10-04,P076,1
2025-10-04,P079,1
2025-10-04,P084,1
2025-10-04,P085,2
2025-10-04,P086,1
2025-10-04,P087,1
2025-10-05,P003,2
2025-10-05,P004,1
2025-10-05,P009,1
2025-10-05,P011,1
2025-10-05,P021,1
2025-10-05,P024,1
2025-10-05,P027,1
2025-10-05,P029,1
2025-10-05,P032,1
2025-10-05,P039,2
2025-10-05,P040,2
2025-10-05,P053,2
2025-10-05,P055,1
2025-10-05,P059,3
2025-10-05,P066,1
2025-10-05,P068,1
2025-10-05,P071,2
2025-10-05,P073,1
2025-10-05,P075,1
2025-10-05,P076,1
2025-10-05,P078,1
2025-10-05,P079,1
2025-10-05,P081,1
2025-10-05,P084,2
2025-10-05,P085,2
2025-10-05,P093,1
2025-10-06,P003,1
2025-10-06,P009,1
2025-10-06,P011,1
2025-10-06,P016,2
2025-10-06,P018,3
2025-10-06,P021,1
2025-10-06,P024,1
2025-10-06,P027,1
2025-10-06,P028,2
2025-10-06,P032,1
2025-10-06,P037,2
2025-10-06,P039,1
2025-10-06,P040,1
2025-10-06,P044,1
2025-10-06,P052,1
2025-10-06,P060,1
2025-10-06,P063,1
2025-10-06,P066,2
2025-10-06,P070,2
2025-10-06,P071,1
2025-10-06,P072,1
2025-10-06,P073,1
2025-10-06,P076,1
2025-10-06,P079,2
2025-10-06,P086,2
2025-10-06,P092,1
2025-10-07,P002,2
2025-10-07,P003,2
2025-10-07,P010,1
2025-10-07,P013,2
2025-10-07,P014,1
2025-10-07,P016,1
2025-10-07,P017,1
2025-10-07,P018,1
2025-10-07,P024,1
2025-10-07,P025,1
2025-10-07,P027,1
2025-10-07,P029,1
2025-10-07,P038,1
2025-10-07,P039,1
2025-10-07,P040,2
2025-10-07,P044,1
2025-10-07,P048,2
2025-10-07,P051,1
2025-10-07,P052,2
2025-10-07,P053,3
2025-10-07,P060,1
2025-10-07,P063,1
2025-10-07,P066,1
2025-10-07,P068,2
2025-10-07,P073,1
2025-10-07,P074,1
2025-10-07,P079,1
2025-10-07,P086,1
2025-10-07,P087,2
2025-10-07,P093,1
2025-10-08,P009,1
2025-10-08,P011,1
2025-10-08,P014,1
2025-10-08,P015,1
2025-10-08,P021,1
2025-10-08,P024,1
2025-10-08,P025,1
2025-10-08,P028,1
2025-10-08,P032,1
2025-10-08,P037,1
2025-10-08,P038,1
2025-10-08,P044,2
2025-10-08,P052,1
2025-10-08,P053,1
2025-10-08,P055,1
2025-10-08,P056,1
2025-10-08,P059,1
2025-10-08,P060,1
2025-10-08,P063,1
2025-10-08,P065,1
2025-10-08,P070,1
2025-10-08,P073,1
2025-10-08,P079,2
2025-10-08,P084,1
2025-10-08,P093,1
2025-10-09,P002,1
2025-10-09,P003,1
2025-10-09,P009,1
2025-10-09,P011,1
2025-10-09,P017,1
2025-10-09,P025,1
2025-10-09,P028,1
2025-10-09,P029,1
2025-10-09,P031,1
2025-10-09,P033,1
2025-10-09,P037,1
2025-10-09,P038,1
2025-10-09,P040,1
2025-10-09,P044,1
2025-10-09,P053,1
2025-10-09,P056,1
2025-10-09,P058,1
2025-10-09,P065,2
2025-10-09,P071,1
2025-10-09,P072,1
2025-10-09,P074,2
2025-10-09,P078,1
2025-10-09,P081,1
2025-10-09,P086,1
2025-10-09,P089,1
2025-10-09,P092,1
2025-10-09,P093,1
2025-10-10,P004,1
2025-10-10,P011,2
2025-10-10,P013,1
2025-10-10,P016,1
2025-10-10,P018,2
2025-10-10,P029,1
2025-10-10,P031,1
2025-10-10,P037,1
2025-10-10,P038,3
2025-10-10,P039,1
2025-10-10,P044,1
2025-10-10,P051,1
2025-10-10,P055,1
2025-10-10,P056,1
2025-10-10,P057,1
2025-10-10,P058,1
2025-10-10,P059,1
2025-10-10,P060,1
2025-10-10,P065,1
2025-10-10,P066,1
2025-10-10,P071,1
2025-10-10,P076,1
2025-10-10,P079,1
2025-10-10,P085,1
2025-10-10,P086,1
2025-10-10,P093,1
2025-10-11,P007,3
2025-10-11,P009,2
2025-10-11,P010,2
2025-10-11,P013,1
2025-10-11,P018,1
2025-10-11,P024,1
2025-10-11,P025,1
2025-10-11,P027,1
2025-10-11,P028,1
2025-10-11,P033,1
2025-10-11,P040,1
2025-10-11,P048,1
2025-10-11,P051,5
2025-10-11,P052,1
2025-10-11,P053,1
2025-10-11,P055,1
2025-10-11,P056,1
2025-10-11,P057,1
2025-10-11,P058,3
2025-10-11,P068,1
2025-10-11,P073,1
2025-10-11,P074,1
2025-10-11,P075,1
2025-10-11,P080,1
2025-10-11,P084,1
2025-10-11,P085,2
2025-10-11,P086,3
2025-10-11,P087,2
2025-10-11,P089,1
2025-10-11,P092,1
2025-10-12,P007,1
2025-10-12,P011,1
2025-10-12,P016,1
2025-10-12,P017,1
2025-10-12,P018,1
2025-10-12,P027,1
2025-10-12,P029,1
2025-10-12,P031,1
2025-10-12,P033,1
2025-10-12,P039,2
2025-10-12,P052,1
2025-10-12,P053,2
2025-10-12,P055,1
2025-10-12,P056,1
2025-10-12,P057,1
2025-10-12,P063,1
2025-10-12,P065,2
2025-10-12,P071,1
2025-10-12,P073,1
2025-10-12,P078,3
2025-10-12,P079,1
2025-10-12,P085,2
2025-10-12,P089,1
2025-10-13,P002,1
2025-10-13,P004,2
2025-10-13,P009,1
2025-10-13,P011,1
2025-10-13,P013,1
2025-10-13,P017,3
2025-10-13,P027,2
2025-10-13,P028,1
2025-10-13,P038,1
2025-10-13,P039,1
2025-10-13,P040,1
2025-10-13,P056,1
2025-10-13,P057,2
2025-10-13,P059,2
2025-10-13,P060,1
2025-10-13,P066,1
2025-10-13,P068,3
2025-10-13,P071,1
2025-10-13,P072,1
2025-10-13,P079,1
2025-10-13,P084,1
2025-10-13,P089,1
2025-10-13,P093,1
2025-10-14,P002,2
2025-10-14,P004,1
2025-10-14,P007,1
2025-10-14,P011,1
2025-10-14,P013,3
2025-10-14,P018,1
2025-10-14,P031,1
2025-10-14,P032,1
2025-10-14,P033,2
2025-10-14,P037,1
2025-10-14,P038,1
2025-10-14,P039,1
2025-10-14,P040,1
2025-10-14,P048,5
2025-10-14,P052,1
2025-10-14,P056,1
2025-10-14,P059,1
2025-10-14,P060,1
2025-10-14,P063,1
2025-10-14,P073,2
2025-10-14,P080,1
2025-10-14,P084,1
2025-10-14,P085,1
2025-10-14,P087,1
2025-10-15,P003,1
2025-10-15,P007,1
2025-10-15,P009,1
2025-10-15,P011,1
2025-10-15,P015,2
2025-10-15,P018,1
2025-10-15,P029,2
2025-10-15,P032,2
2025-10-15,P033,1
2025-10-15,P037,1
2025-10-15,P038,1
2025-10-15,P040,1
2025-10-15,P044,2
2025-10-15,P053,1
2025-10-15,P058,2
2025-10-15,P060,1
2025-10-15,P063,2
2025-10-15,P066,1
2025-10-15,P073,1
2025-10-15,P078,1
2025-10-15,P079,1
2025-10-15,P081,1
2025-10-15,P086,1
2025-10-15,P093,1
2025-10-16,P002,1
2025-10-16,P010,1
2025-10-16,P014,1
2025-10-16,P016,1
2025-10-16,P017,1
2025-10-16,P018,1
2025-10-16,P021,1
2025-10-16,P024,1
2025-10-16,P025,2
2025-10-16,P027,2
2025-10-16,P032,1
2025-10-16,P033,1
2025-10-16,P044,1
2025-10-16,P048,2
2025-10-16,P053,1
2025-10-16,P058,1
2025-10-16,P063,1
2025-10-16,P066,1
2025-10-16,P068,2
2025-10-16,P070,1
2025-10-16,P072,2
2025-10-16,P073,1
2025-10-16,P074,1
2025-10-16,P076,1
2025-10-16,P078,1
2025-10-16,P081,1
2025-10-16,P084,2
2025-10-17,P003,1
2025-10-17,P007,2
2025-10-17,P014,1
2025-10-17,P024,1
2025-10-17,P028,1
2025-10-17,P029,1
2025-10-17,P037,2
2025-10-17,P038,1
2025-10-17,P048,2
2025-10-17,P051,1
2025-10-17,P052,1
2025-10-17,P053,1
2025-10-17,P055,2
2025-10-17,P057,2
2025-10-17,P058,1
2025-10-17,P063,1
2025-10-17,P065,1
2025-10-17,P066,1
2025-10-17,P068,1
2025-10-17,P070,2
2025-10-17,P074,2
2025-10-17,P076,1
2025-10-17,P079,1
2025-10-17,P080,1
2025-10-17,P084,1
2025-10-17,P085,1
2025-10-17,P087,1
2025-10-17,P089,1
2025-10-17,P092,1
2025-10-18,P003,1
2025-10-18,P004,1
2025-10-18,P018,1
2025-10-18,P031,1
2025-10-18,P032,1
2025-10-18,P040,2
2025-10-18,P044,2
2025-10-18,P051,1
2025-10-18,P054,1
2025-10-18,P055,1
2025-10-18,P057,1
2025-10-18,P058,1
2025-10-18,P063,1
2025-10-18,P065,1
2025-10-18,P074,2
2025-10-18,P076,1
2025-10-18,P084,1
2025-10-18,P085,1
2025-10-18,P086,2
2025-10-18,P092,1
2025-10-18,P093,1
2025-10-19,P002,1
2025-10-19,P004,3
2025-10-19,P007,1
2025-10-19,P009,1
2025-10-19,P013,1
2025-10-19,P015,1
2025-10-19,P027,1
2025-10-19,P031,1
2025-10-19,P032,1
2025-10-19,P033,2
2025-10-19,P051,1
2025-10-19,P052,1
2025-10-19,P054,1
2025-10-19,P055,1
2025-10-19,P058,1
2025-10-19,P063,1
2025-10-19,P065,1
2025-10-19,P068,1
2025-10-19,P070,1
2025-10-19,P071,2
2025-10-19,P073,2
2025-10-19,P081,1
2025-10-19,P084,1
2025-10-19,P086,2
2025-10-19,P093,1
2025-10-20,P003,2
2025-10-20,P010,2
2025-10-20,P011,1
2025-10-20,P013,1
2025-10-20,P014,1
2025-10-20,P015,1
2025-10-20,P017,1
2025-10-20,P025,2
2025-10-20,P032,1
2025-10-20,P038,1
2025-10-20,P044,1
2025-10-20,P051,2
2025-10-20,P056,1
2025-10-20,P059,2
2025-10-20,P066,1
2025-10-20,P068,2
2025-10-20,P070,2
2025-10-20,P072,2
2025-10-20,P073,1
2025-10-20,P074,2
2025-10-20,P075,1
2025-10-20,P076,2
2025-10-20,P079,1
2025-10-20,P080,1
2025-10-20,P085,1
2025-10-20,P093,1
2025-10-21,P003,1
2025-10-21,P007,1
2025-10-21,P013,2
2025-10-21,P014,1
2025-10-21,P015,1
2025-10-21,P017,1
2025-10-21,P027,1
2025-10-21,P031,1
2025-10-21,P033,2
2025-10-21,P037,1
2025-10-21,P038,2
2025-10-21,P039,3
2025-10-21,P044,1
2025-10-21,P048,1
2025-10-21,P053,2
2025-10-21,P054,1
2025-10-21,P055,1
2025-10-21,P056,2
2025-10-21,P058,2
2025-10-21,P059,1
2025-10-21,P068,1
2025-10-21,P070,1
2025-10-21,P071,1
2025-10-21,P072,1
2025-10-21,P073,2
2025-10-21,P078,1
2025-10-21,P079,1
2025-10-21,P080,1
2025-10-21,P086,1
2025-10-21,P087,2
2025-10-21,P089,2
2025-10-22,P004,1
2025-10-22,P007,1
2025-10-22,P010,1
2025-10-22,P011,1
2025-10-22,P017,1
2025-10-22,P018,1
2025-10-22,P021,1
2025-10-22,P024,2
2025-10-22,P028,3
2025-10-22,P031,1
2025-10-22,P032,1
2025-10-22,P033,1
2025-10-22,P038,2
2025-10-22,P039,2
2025-10-22,P040,1
2025-10-22,P054,1
2025-10-22,P057,3
2025-10-22,P059,1
2025-10-22,P063,1
2025-10-22,P066,1
2025-10-22,P070,1
2025-10-22,P071,1
2025-10-22,P072,3
2025-10-22,P074,1
2025-10-22,P084,1
2025-10-22,P092,3
2025-10-23,P002,1
2025-10-23,P003,1
2025-10-23,P004,1
2025-10-23,P010,2
2025-10-23,P013,1
2025-10-23,P016,1
2025-10-23,P018,1
2025-10-23,P024,2
2025-10-23,P025,1
2025-10-23,P027,1
2025-10-23,P031,1
2025-10-23,P032,1
2025-10-23,P038,3
2025-10-23,P048,1
2025-10-23,P051,1
2025-10-23,P052,1
2025-10-23,P054,2
2025-10-23,P056,2
2025-10-23,P057,1
2025-10-23,P059,1
2025-10-23,P064,1
2025-10-23,P065,3
2025-10-23,P070,1
2025-10-23,P072,2
2025-10-23,P074,1
2025-10-23,P075,2
2025-10-23,P080,2
2025-10-23,P084,1
2025-10-23,P087,1
2025-10-23,P089,1
2025-10-23,P092,2
2025-10-23,P093,2
2025-10-24,P002,1
2025-10-24,P009,1
2025-10-24,P011,1
2025-10-24,P015,2
2025-10-24,P017,1
2025-10-24,P024,2
2025-10-24,P032,2
2025-10-24,P033,1
2025-10-24,P044,2
2025-10-24,P051,2
2025-10-24,P052,2
2025-10-24,P055,1
2025-10-24,P057,1
2025-10-24,P058,1
2025-10-24,P059,1
2025-10-24,P070,2
2025-10-24,P072,1
2025-10-24,P074,1
2025-10-24,P076,2
2025-10-24,P079,1
2025-10-24,P081,1
2025-10-24,P084,1
2025-10-24,P089,2
2025-10-24,P092,1
2025-10-25,P009,1
2025-10-25,P014,1
2025-10-25,P021,2
2025-10-25,P025,2
2025-10-25,P027,1
2025-10-25,P029,1
2025-10-25,P038,1
2025-10-25,P051,3
2025-10-25,P052,1
2025-10-25,P054,1
2025-10-25,P056,1
2025-10-25,P057,1
2025-10-25,P059,1
2025-10-25,P063,1
2025-10-25,P065,2
2025-10-25,P068,2
2025-10-25,P073,1
2025-10-25,P074,1
2025-10-25,P078,2
2025-10-25,P079,2
2025-10-25,P080,2
2025-10-25,P084,1
2025-10-25,P086,1
2025-10-25,P089,2
2025-10-26,P002,1
2025-10-26,P009,1
2025-10-26,P011,1
2025-10-26,P015,1
2025-10-26,P017,1
2025-10-26,P021,1
2025-10-26,P024,1
2025-10-26,P027,2
2025-10-26,P029,1
2025-10-26,P031,1
2025-10-26,P032,1
2025-10-26,P033,1
2025-10-26,P037,1
2025-10-26,P039,2
2025-10-26,P044,1
2025-10-26,P052,1
2025-10-26,P056,1
2025-10-26,P057,1
2025-10-26,P059,1
2025-10-26,P064,1
2025-10-26,P065,1
2025-10-26,P066,1
2025-10-26,P075,1
2025-10-26,P079,1
2025-10-26,P092,1
2025-10-27,P003,1
2025-10-27,P011,1
2025-10-27,P014,1
2025-10-27,P016,2
2025-10-27,P017,1
2025-10-27,P018,2
2025-10-27,P021,1
2025-10-27,P025,1
2025-10-27,P031,1
2025-10-27,P032,1
2025-10-27,P037,1
2025-10-27,P040,1
2025-10-27,P044,1
2025-10-27,P054,1
2025-10-27,P056,1
2025-10-27,P064,1
2025-10-27,P068,1
2025-10-27,P070,1
2025-10-27,P071,1
2025-10-27,P073,1
2025-10-27,P075,1
2025-10-27,P078,3
2025-10-27,P079,3
2025-10-27,P080,1
2025-10-27,P084,2
2025-10-27,P087,1
2025-10-27,P089,2
2025-10-28,P007,1
2025-10-28,P009,1
2025-10-28,P013,4
2025-10-28,P014,2
2025-10-28,P016,1
2025-10-28,P018,1
2025-10-28,P021,1
2025-10-28,P024,1
2025-10-28,P025,2
2025-10-28,P028,1
2025-10-28,P029,2
2025-10-28,P033,1
2025-10-28,P039,2
2025-10-28,P040,1
2025-10-28,P044,1
2025-10-28,P048,3
2025-10-28,P051,1
2025-10-28,P056,1
2025-10-28,P057,1
2025-10-28,P058,1
2025-10-28,P060,2
2025-10-28,P063,1
2025-10-28,P068,2
2025-10-28,P070,1
2025-10-28,P079,1
2025-10-28,P080,1
2025-10-28,P081,1
2025-10-28,P086,1
2025-10-28,P087,1
2025-10-28,P092,1
2025-10-28,P093,1
2025-10-29,P003,1
2025-10-29,P004,1
2025-10-29,P007,2
2025-10-29,P010,1
2025-10-29,P011,2
2025-10-29,P013,1
2025-10-29,P014,1
2025-10-29,P016,1
2025-10-29,P024,1
2025-10-29,P025,1
2025-10-29,P029,1
2025-10-29,P032,1
2025-10-29,P037,1
2025-10-29,P044,2
2025-10-29,P048,2
2025-10-29,P051,1
2025-10-29,P053,1
2025-10-29,P059,1
2025-10-29,P065,1
2025-10-29,P066,2
2025-10-29,P072,1
2025-10-29,P076,2
2025-10-29,P078,1
2025-10-29,P080,1
2025-10-29,P085,1
2025-10-29,P086,2
2025-10-29,P087,2
2025-10-29,P089,1
2025-10-29,P092,1
2025-10-29,P093,2
2025-10-30,P002,1
2025-10-30,P003,1
2025-10-30,P007,2
2025-10-30,P009,2
2025-10-30,P011,1
2025-10-30,P015,1
2025-10-30,P016,1
2025-10-30,P017,1
2025-10-30,P018,2
2025-10-30,P021,2
2025-10-30,P027,1
2025-10-30,P032,2
2025-10-30,P033,2
2025-10-30,P038,1
2025-10-30,P039,1
2025-10-30,P040,1
2025-10-30,P044,2
2025-10-30,P055,1
2025-10-30,P056,1
2025-10-30,P057,1
2025-10-30,P065,2
2025-10-30,P066,1
2025-10-30,P072,2
2025-10-30,P076,1
2025-10-30,P078,1
2025-10-30,P079,3
2025-10-30,P081,1
2025-10-30,P085,1
2025-10-30,P089,1
2025-10-30,P093,2
2025-10-31,P002,2
2025-10-31,P004,1
2025-10-31,P008,2
2025-10-31,P009,1
2025-10-31,P010,1
2025-10-31,P013,2
2025-10-31,P015,1
2025-10-31,P017,2
2025-10-31,P018,1
2025-10-31,P024,1
2025-10-31,P029,1
2025-10-31,P031,2
2025-10-31,P032,3
2025-10-31,P038,1
2025-10-31,P040,1
2025-10-31,P044,1
2025-10-31,P051,1
2025-10-31,P053,1
2025-10-31,P057,1
2025-10-31,P059,1
2025-10-31,P060,1
2025-10-31,P063,1
2025-10-31,P064,1
2025-10-31,P066,2
2025-10-31,P071,2
2025-10-31,P072,4
2025-10-31,P073,1
2025-10-31,P074,3
2025-10-31,P076,3
2025-10-31,P078,2
2025-10-31,P080,2
2025-10-31,P086,1
2025-10-31,P087,2
2025-10-31,P092,1
2025-11-01,P003,1
2025-11-01,P004,2
2025-11-01,P007,1
2025-11-01,P009,2
2025-11-01,P011,2
2025-11-01,P015,1
2025-11-01,P021,1
2025-11-01,P024,1
2025-11-01,P028,1
2025-11-01,P029,1
2025-11-01,P031,2
2025-11-01,P033,1
2025-11-01,P039,2
2025-11-01,P040,1
2025-11-01,P048,2
2025-11-01,P051,1
2025-11-01,P053,1
2025-11-01,P054,1
2025-11-01,P056,1
2025-11-01,P058,1
2025-11-01,P065,1
2025-11-01,P072,2
2025-11-01,P073,1
2025-11-01,P074,1
2025-11-01,P078,1
2025-11-01,P079,1
2025-11-01,P085,1
2025-11-01,P086,2
2025-11-01,P087,2
2025-11-02,P002,2
2025-11-02,P007,1
2025-11-02,P008,1
2025-11-02,P009,1
2025-11-02,P010,1
2025-11-02,P011,2
2025-11-02,P014,2
2025-11-02,P016,1
2025-11-02,P017,1
2025-11-02,P021,1
2025-11-02,P024,1
2025-11-02,P025,2
2025-11-02,P027,1
2025-11-02,P031,1
2025-11-02,P033,1
2025-11-02,P038,1
2025-11-02,P039,2
2025-11-02,P044,1
2025-11-02,P048,1
2025-11-02,P052,1
2025-11-02,P053,1
2025-11-02,P055,1
2025-11-02,P056,1
2025-11-02,P057,2
2025-11-02,P058,2
2025-11-02,P059,1
2025-11-02,P060,2
2025-11-02,P063,1
2025-11-02,P072,1
2025-11-02,P074,1
2025-11-02,P086,2
2025-11-02,P089,1
2025-11-02,P092,1
2025-11-02,P093,1
2025-11-03,P004,2
2025-11-03,P006,1
2025-11-03,P007,2
2025-11-03,P008,3
2025-11-03,P011,1
2025-11-03,P013,1
2025-11-03,P016,3
2025-11-03,P021,1
2025-11-03,P025,1
2025-11-03,P038,1
2025-11-03,P039,1
2025-11-03,P040,3
2025-11-03,P048,2
2025-11-03,P051,2
2025-11-03,P052,1
2025-11-03,P055,1
2025-11-03,P056,1
2025-11-03,P057,1
2025-11-03,P058,1
2025-11-03,P060,1
2025-11-03,P066,1
2025-11-03,P071,1
2025-11-03,P073,1
2025-11-03,P074,1
2025-11-03,P076,1
2025-11-03,P079,1
2025-11-03,P080,1
2025-11-03,P083,1
2025-11-03,P085,3
2025-11-03,P087,1
2025-11-03,P089,1
2025-11-03,P093,1
2025-11-04,P007,1
2025-11-04,P009,2
2025-11-04,P010,3
2025-11-04,P013,1
2025-11-04,P016,2
2025-11-04,P018,1
2025-11-04,P029,1
2025-11-04,P039,1
2025-11-04,P040,1
2025-11-04,P044,1
2025-11-04,P048,1
2025-11-04,P051,3
2025-11-04,P052,1
2025-11-04,P055,2
2025-11-04,P056,1
2025-11-04,P057,1
2025-11-04,P058,3
2025-11-04,P060,1
2025-11-04,P063,1
2025-11-04,P065,1
2025-11-04,P066,3
2025-11-04,P068,1
2025-11-04,P071,2
2025-11-04,P073,1
2025-11-04,P074,2
2025-11-04,P079,1
2025-11-04,P080,1
2025-11-04,P081,1
2025-11-04,P084,1
2025-11-04,P085,2
2025-11-04,P091,1
2025-11-04,P092,1
2025-11-05,P004,1
2025-11-05,P006,1
2025-11-05,P007,2
2025-11-05,P008,2
2025-11-05,P010,1
2025-11-05,P013,1
2025-11-05,P014,1
2025-11-05,P017,2
2025-11-05,P021,3
2025-11-05,P025,2
2025-11-05,P028,1
2025-11-05,P029,1
2025-11-05,P031,1
2025-11-05,P033,2
2025-11-05,P037,1
2025-11-05,P039,2
2025-11-05,P047,1
2025-11-05,P054,1
2025-11-05,P056,2
2025-11-05,P058,1
2025-11-05,P059,1
2025-11-05,P064,1
2025-11-05,P065,1
2025-11-05,P070,2
2025-11-05,P072,2
2025-11-05,P073,1
2025-11-05,P081,1
2025-11-05,P083,1
2025-11-05,P084,2
2025-11-05,P085,2
2025-11-05,P086,1
2025-11-05,P093,4
2025-11-06,P002,1
2025-11-06,P003,1
2025-11-06,P006,1
2025-11-06,P009,2
2025-11-06,P011,1
2025-11-06,P013,1
2025-11-06,P014,2
2025-11-06,P015,1
2025-11-06,P016,1
2025-11-06,P017,2
2025-11-06,P018,1
2025-11-06,P027,1
2025-11-06,P029,1
2025-11-06,P033,2
2025-11-06,P039,2
2025-11-06,P040,1
2025-11-06,P053,1
2025-11-06,P056,1
2025-11-06,P059,1
2025-11-06,P065,1
2025-11-06,P072,1
2025-11-06,P073,2
2025-11-06,P080,1
2025-11-06,P083,1
2025-11-06,P084,1
2025-11-06,P085,1
2025-11-06,P086,1
2025-11-06,P091,1
2025-11-06,P093,1
2025-11-07,P002,1
2025-11-07,P003,1
2025-11-07,P006,1
2025-11-07,P009,1
2025-11-07,P010,2
2025-11-07,P013,1
2025-11-07,P014,1
2025-11-07,P015,2
2025-11-07,P018,1
2025-11-07,P021,2
2025-11-07,P027,1
2025-11-07,P031,1
2025-11-07,P032,2
2025-11-07,P033,1
2025-11-07,P037,1
2025-11-07,P038,1
2025-11-07,P048,3
2025-11-07,P054,1
2025-11-07,P055,1
2025-11-07,P058,1
